BL.csv,,MSU\jackpearson1 (Pearson, Jack),2/28/2022 1:24:01 PM,GENESYS 10S,2L6M161001,2.001
nm,A
786,-0.0002
787,0.0016
788,0.0015
789,0.0011
790,0.0009
791,0.0004
792,-0.0001
793,0.0015
794,0.0008
795,0.0009
796,0.0007
797,0.0011
798,0.0002
799,0.0001
800,0.0003
801,0.0001
802,0.0003
803,0.0007
804,0.0004
805,0.0013
806,0.0006
807,0.0002
808,0.0001
809,0.0003
810,0.0011
811,0.0004
812,0.0004
813,0.0004
814,0.001
815,0.0003
816,0.0003
817,0
818,0.0001
819,0.0006
820,0.0003
821,0.0004
822,0.001
823,0.0008
824,0.0007
825,0.0007
826,0.0005
827,0.0006
828,0.0008
829,0.0008
830,0.0008
831,0.0008
832,0.001
833,0.0011
834,0.001
835,0.0006
836,0.0005
837,0.0012
838,0.0005
839,0.0008
840,0.0009
841,0.0006
842,0.0011
843,0.0005
844,0.0003
845,0.0018
846,0.0006
847,0.0011
848,0.0012
849,0.0009
850,-0.0002
851,0.0014
852,0.0006
853,0.0012
854,0.0008
855,0.0007
856,0.0004
857,-0.0002
858,0.0003
859,0.0007
860,0.0007
861,0.0014
862,0.001
863,0.0004
864,0.0002
865,0.0004
866,0.0004
867,0.0009
868,0.0001
869,0.0002
870,0.001
871,0.0011
872,0.0006
873,0.0004
874,0.0013
875,-0.0001
876,0.0008
877,0.0003
878,0
879,0.0007
880,0.0008
881,0.0006
882,0.0006
883,0.0006
884,0.0005
885,0.0006
886,0.0007
887,0.0005
888,0.0007
889,0.0009
890,0.0006
891,0.0003
892,0.0004
893,0.0008
894,0.0009
895,0.0007
896,0.0006
897,0.0006
898,0.0006
899,0.0007
900,0.0009
901,0.0008
902,0.0006
903,0.0008
904,0.0006
905,0.0005
906,0.0007
907,0.0007
908,0.0001
909,0.0012
910,0.0005
911,0.0004
912,0.0005
913,0.0016
914,0.0007
915,0.001
916,0.0006
917,0.0008
918,0.0007
919,0.0007
920,0.001
921,0.0007
922,0.0002
923,0.0005
924,0.0005
925,0.0011
926,0.0006
927,0.0012
928,0.0009
929,0.0015
930,0.0013
931,0.0005
932,0.0004
933,0.0011
934,0.0012
935,0.0017
936,0.001
937,0.0014
938,0.0018
939,0.0014
940,0.0015
941,0.0015
942,0.0021
943,0.0019
944,0.0012
945,0.0015
946,0.001
947,0.0022
948,0.0012
949,0.0023
950,0.0025
951,0.0025
952,0.0022
953,0.0022
954,0.0014
955,0.0025
956,0.0026
957,0.0034
958,0.0023
959,0.0031
960,0.0036
961,0.0027
962,0.0031
963,0.0023
964,0.0028
965,0.003
966,0.0032
967,0.0028
968,0.0026
969,0.0034
970,0.0029
971,0.003
972,0.0032
973,0.0029
974,0.0027
975,0.0036
976,0.002
977,0.0028
978,0.0026
979,0.0025
980,0.0024
981,0.0024
982,0.0022
983,0.0023
984,0.0026
985,0.0022
986,0.0019
987,0.0024
988,0.0024
989,0.0014
990,0.001
991,0.0019
992,0.0015
993,0.0017
994,0.0016
995,0.0013
996,0.0014
997,0.0014
998,0.0014
999,0.0015
1000,0.0008
1001,0.0008
1002,0.0011
1003,0.0002
1004,0.0005
1005,0.0004
1006,0.0008
1007,0.0011
1008,-0.0001
1009,0.001
1010,0.0003
1011,-0.0001
1012,0.0002
1013,0.0006
1014,0.0005
1015,0.0006
1016,0.0001
1017,-0.0007
1018,0.0008
1019,-0.0008
1020,-0.0011
1021,0.0006
1022,0
1023,-0.0009
1024,0.0009
1025,0.0001
1026,0.0001
1027,-0.0001
1028,0.0014
1029,-0.0008
1030,0.0006
1031,0.0005
1032,-0.0004
1033,-0.0008
1034,-0.0008
1035,-0.0015
1036,-0.0002
1037,-0.0003
1038,-0.0016
1039,-0.0006
1040,0.0002
1041,0.0016
1042,-0.0001
1043,0.001
1044,-0.0024
1045,-0.0026
1046,0.0001
1047,0
1048,-0.0015
1049,-0.0025
1050,0.0013
1051,-0.0021
1052,-0.0019
1053,-0.0015
1054,-0.0008
1055,0.0003
1056,-0.0004
1057,-0.0014
1058,0.0006
1059,-0.0053
1060,-0.0027
1061,-0.0016
1062,0.0005
1063,0.0014
1064,-0.0038
1065,0.0032
1066,-0.0019
1067,-0.0049
1068,-0.0019
1069,-0.0001
1070,-0.0026
1071,0.0005
1072,-0.0001
1073,-0.006
1074,0.0048
1075,-0.0047
1076,0.0006
1077,-0.0017
1078,-0.0044
1079,0.0029
1080,-0.0086
1081,0.0019
1082,0.001
1083,-0.002
1084,-0.0051
1085,0.0009
1086,0.0017
1087,-0.0023
1088,-0.0017
1089,-0.0057
1090,-0.0057
1091,-0.0017
1092,-0.0012
1093,0.0006
1094,-0.0072
1095,-0.0038
1096,-0.0021
1097,0.0004
1098,-0.002
1099,0.0027
1100,0.0008
