A.csv,,MSU\jackpearson1 (Pearson, Jack),2/14/2022 10:39:00 AM,GENESYS 10S,2L6M161001,2.001
nm,A
783,0.0005
784,0.0015
785,-0.0008
786,-0.0011
787,0.0015
788,0.0014
789,0.0015
790,0.0006
791,-0.0003
792,-0.0003
793,0
794,0.0009
795,0.0002
796,-0.0001
797,0.0008
798,0
799,-0.0004
800,0.0001
801,0.0003
802,0.0006
803,-0.0001
804,0
805,0.0001
806,0.0006
807,-0.0004
808,-0.0007
809,-0.0002
810,0.0002
811,0.0003
812,-0.0002
813,-0.0005
814,0.0003
815,-0.0002
816,-0.0004
817,-0.0003
818,-0.0001
819,-0.0007
820,0.0002
821,0.0003
822,0.0004
823,0.0001
824,0.0001
825,0.0001
826,-0.0001
827,0
828,-0.0001
829,-0.0002
830,0.0001
831,0.0001
832,0.0003
833,0
834,-0.0001
835,-0.0002
836,-0.0001
837,0.0001
838,0.0004
839,-0.0001
840,-0.0001
841,0
842,-0.0001
843,0.0004
844,0.0001
845,-0.0002
846,-0.0005
847,-0.0005
848,-0.0005
849,-0.0002
850,-0.0009
851,-0.0003
852,0.0004
853,0.0003
854,0.0005
855,0.0004
856,-0.0002
857,-0.0006
858,-0.0004
859,-0.0004
860,-0.0004
861,-0.0001
862,-0.0002
863,-0.0002
864,0.0001
865,-0.0007
866,-0.0004
867,0
868,-0.0001
869,-0.0002
870,0.0001
871,0.0006
872,0.0001
873,-0.0007
874,0.0006
875,-0.0003
876,-0.0002
877,0.0002
878,-0.0005
879,0.0001
880,0
881,0.0001
882,0.0001
883,-0.0001
884,0
885,0
886,0
887,-0.0003
888,0
889,0.0004
890,0.0001
891,0.0003
892,-0.0002
893,-0.0001
894,0.0003
895,0.0004
896,0
897,0.0001
898,-0.0001
899,-0.0001
900,0.0004
901,0.0001
902,0.0004
903,0.0003
904,0.0002
905,-0.0001
906,0
907,0.0001
908,-0.0005
909,0.0006
910,-0.0008
911,-0.0003
912,-0.0001
913,0.0007
914,0.0003
915,0.0006
916,0
917,0.0001
918,0
919,-0.0001
920,0.0002
921,-0.0001
922,-0.0003
923,-0.0001
924,-0.0001
925,-0.0003
926,-0.0002
927,-0.0002
928,0.0004
929,0
930,0.0006
931,-0.0002
932,-0.0009
933,-0.0002
934,-0.0006
935,-0.0005
936,-0.0003
937,-0.0002
938,0.0001
939,-0.0001
940,-0.0007
941,-0.0003
942,0
943,0
944,-0.0002
945,-0.0006
946,-0.001
947,-0.0002
948,-0.0005
949,-0.0007
950,-0.0004
951,-0.0003
952,-0.0006
953,-0.0011
954,-0.0014
955,-0.0006
956,-0.0013
957,-0.0007
958,-0.0012
959,-0.0009
960,-0.0007
961,-0.0012
962,-0.0013
963,-0.001
964,-0.0019
965,-0.0017
966,-0.0009
967,-0.0012
968,-0.0013
969,-0.0006
970,-0.0008
971,-0.0009
972,-0.0006
973,-0.0009
974,-0.0011
975,-0.0004
976,-0.0009
977,-0.0008
978,-0.001
979,-0.0007
980,-0.0007
981,-0.0007
982,-0.0007
983,-0.0007
984,0.0001
985,-0.0006
986,-0.0007
987,0.0001
988,0
989,-0.0002
990,-0.0005
991,0.0002
992,0
993,0.0001
994,0
995,-0.0002
996,0.0001
997,-0.0001
998,0.0002
999,0.0004
1000,-0.0003
1001,0.0007
1002,-0.0001
1003,0
1004,0.0011
1005,-0.0005
1006,-0.0001
1007,0.0004
1008,0.0009
1009,0.001
1010,0.0006
1011,-0.0001
1012,0.0005
1013,0.0003
1014,0.0005
1015,0.001
1016,-0.0009
1017,-0.0006
1018,0.0005
1019,-0.0014
1020,-0.0012
1021,0.0005
1022,0.0003
1023,0.0001
1024,-0.0001
1025,0.0007
1026,0.0006
1027,0.0014
1028,0.0009
1029,-0.0006
1030,-0.0001
1031,-0.0008
1032,0.0003
1033,0.0002
1034,0.0003
1035,-0.0008
1036,0.0006
1037,-0.0013
1038,-0.0003
1039,0
