BU.csv,,MSU\jackpearson1 (Pearson, Jack),2/28/2022 1:25:14 PM,GENESYS 10S,2L6M161001,2.001
nm,A
849,0.0004
850,-0.0005
851,0
852,0.0009
853,0.0006
854,-0.0002
855,0.0003
856,-0.0002
857,-0.001
858,-0.0001
859,0.0003
860,0.0009
861,0.0005
862,0.0002
863,-0.0003
864,-0.0003
865,-0.0002
866,0.0008
867,0.0004
868,0.0002
869,-0.0001
870,0.0011
871,0.0006
872,0.0006
873,0.0007
874,0.0008
875,-0.0003
876,0.0004
877,0.0003
878,-0.0002
879,0.0005
880,0.0004
881,0.0004
882,0.0004
883,0.0004
884,0.0003
885,0.0003
886,0.0004
887,0.0003
888,0.0003
889,0.0007
890,0.0006
891,0.0002
892,0.0004
893,0.0008
894,0.0006
895,0.0003
896,0.0004
897,0.0003
898,0.0004
899,0.0005
900,0.001
901,0.0006
902,0.0005
903,0.0004
904,0.0007
905,0.0005
906,0.0004
907,0.0005
908,0.0003
909,0.001
910,0.0002
911,0.0011
912,0.0003
913,0.0009
914,0.0004
915,0.0006
916,0.0004
917,0.0005
918,0.0006
919,0.0005
920,0.0008
921,0.0005
922,0.0005
923,0.0003
924,0.0005
925,0.0004
926,0.0008
927,0.0008
928,0.0011
929,0.0012
930,0.0011
931,0.0006
932,0.0002
933,0.0009
934,0.0009
935,0.0007
936,0.0013
937,0.0011
938,0.0015
939,0.0012
940,0.0009
941,0.0015
942,0.0017
943,0.0019
944,0.0014
945,0.0013
946,0.0011
947,0.0022
948,0.002
949,0.0017
950,0.0022
951,0.0022
952,0.0023
953,0.0021
954,0.0019
955,0.0028
956,0.0024
957,0.0026
958,0.0023
959,0.0032
960,0.0037
961,0.0033
962,0.0033
963,0.003
964,0.0029
965,0.0039
966,0.004
967,0.0032
968,0.003
969,0.0041
970,0.003
971,0.0033
972,0.0034
973,0.0027
974,0.0022
975,0.0031
976,0.0023
977,0.0026
978,0.0026
979,0.0027
980,0.0025
981,0.0025
982,0.0025
983,0.0025
984,0.0027
985,0.0021
986,0.003
987,0.0028
988,0.0023
989,0.002
990,0.0013
991,0.0018
992,0.0016
993,0.0018
994,0.0018
995,0.0014
996,0.0018
997,0.0014
998,0.0019
999,0.0024
1000,0.0009
1001,0.0011
1002,0.0006
1003,0.0007
1004,0.0012
1005,0
1006,0.001
1007,0.0017
1008,0.0006
1009,0.0008
1010,0.0006
1011,-0.0003
1012,0.0002
1013,0.0005
1014,0.0005
1015,0.0004
1016,-0.0001
1017,0
1018,0.0005
1019,-0.0007
1020,-0.0002
1021,-0.0003
1022,-0.0004
1023,0.0008
1024,0.001
1025,0.0006
1026,0.0011
1027,0.0014
1028,0.0004
1029,-0.0008
1030,-0.0007
1031,0.0002
1032,-0.001
1033,-0.0005
1034,-0.0012
1035,-0.002
1036,-0.0013
1037,-0.0021
1038,-0.0003
1039,-0.0002
1040,-0.0001
1041,0.0018
1042,-0.0003
1043,-0.0001
1044,-0.0017
1045,-0.004
1046,-0.0004
1047,-0.0019
1048,-0.0008
1049,-0.0025
1050,0.0021
1051,-0.0036
1052,-0.0012
1053,-0.0015
1054,-0.0005
1055,-0.0003
1056,-0.0014
1057,-0.002
1058,0.0005
1059,-0.0037
1060,-0.0012
1061,-0.0006
1062,-0.0001
1063,-0.0012
1064,-0.0032
