FB.csv,,jackpearson,3/9/2022 2:47:31 PM,GENESYS 10S,2L6M161001,2.001
nm,A
820,-0.0012
821,-0.0005
822,-0.0004
823,-0.0005
824,-0.0005
825,-0.0007
826,-0.0008
827,-0.0007
828,-0.0007
829,-0.0005
830,-0.0006
831,-0.0004
832,-0.0006
833,-0.0009
834,-0.0007
835,-0.0009
836,-0.0007
837,-0.0005
838,-0.0006
839,-0.0009
840,-0.0011
841,-0.0005
842,-0.0005
843,-0.0016
844,-0.0008
845,-0.0007
846,-0.0016
847,-0.0007
848,-0.0014
849,-0.0009
850,-0.0006
851,-0.0006
852,-0.0016
853,-0.001
854,-0.0011
855,-0.0015
856,-0.001
857,-0.0012
858,0.0003
859,-0.0008
860,-0.0008
861,-0.0005
862,-0.0009
863,-0.0011
864,-0.001
865,-0.001
866,-0.0012
867,-0.0003
868,-0.0005
869,-0.0015
870,-0.0015
871,-0.0015
872,-0.0006
873,-0.001
874,-0.0005
875,-0.0002
876,-0.0003
877,-0.0009
878,-0.0007
879,-0.0005
880,-0.0006
881,-0.0006
882,-0.0007
883,-0.0009
884,-0.0011
885,-0.001
886,-0.0012
887,-0.0012
888,-0.0011
889,-0.0005
890,-0.0009
891,-0.0012
892,-0.001
893,-0.0005
894,-0.001
895,-0.0005
896,-0.0007
897,-0.0008
898,-0.0008
899,-0.0012
900,-0.0005
901,-0.0008
902,-0.0004
903,-0.0009
904,-0.0003
905,-0.0009
906,-0.0007
907,-0.0009
908,-0.0011
909,-0.0007
910,-0.0011
911,-0.0007
912,-0.0007
913,-0.0007
914,-0.0008
915,-0.0005
916,-0.0006
917,-0.0005
918,-0.0006
919,-0.0008
920,-0.0006
921,-0.0011
922,-0.0007
923,-0.0006
924,-0.0009
925,-0.0004
926,-0.0004
927,0.0004
928,-0.0008
929,-0.0004
930,-0.0002
931,-0.0003
932,0.0001
933,0
934,-0.0004
935,-0.0006
936,-0.0002
937,-0.0003
938,-0.0003
939,0
940,-0.0004
941,-0.0001
942,-0.0004
943,-0.0006
944,0.0001
945,0
946,0.0003
947,0.0004
948,0
949,0.0005
950,0
951,0.0001
952,0.0005
953,0.0002
954,0.0008
955,0.0003
956,0.001
957,0.0013
958,0.0007
959,0.0011
960,0.0008
961,0.0006
962,0.0011
963,0.0009
964,0.001
965,0.0009
966,0.001
967,0.0011
968,0.0006
969,0.0013
970,0.0007
971,0.0006
972,0.0008
973,0.0013
974,0.0002
975,0.0004
976,0.0001
977,0.0008
978,0.0009
979,0.0004
980,0.0004
981,0.0002
982,0
983,0.0001
984,-0.0003
985,-0.0004
986,-0.0004
987,-0.0003
988,-0.0006
989,0.0004
990,-0.0012
991,-0.0001
992,-0.0003
993,-0.0005
994,-0.0008
995,-0.0007
996,-0.0006
997,-0.0007
998,-0.001
999,-0.0002
1000,-0.001
1001,-0.0018
1002,-0.0014
1003,-0.0009
1004,-0.001
1005,-0.0011
1006,-0.0011
1007,-0.0007
1008,-0.0015
1009,-0.0015
1010,-0.0021
1011,-0.0011
1012,-0.0015
1013,-0.0012
1014,-0.0017
1015,-0.0019
1016,-0.0013
1017,-0.0013
1018,-0.0015
1019,-0.0033
1020,-0.0017
1021,-0.0007
1022,-0.0009
1023,-0.0005
1024,-0.0003
1025,-0.0021
1026,-0.0007
1027,-0.0028
1028,-0.0031
1029,-0.0019
1030,-0.002
1031,-0.002
1032,-0.002
1033,-0.0024
1034,-0.002
1035,-0.0041
1036,-0.0027
1037,-0.0014
1038,-0.0016
1039,-0.003
1040,-0.0023
1041,-0.0029
1042,-0.0013
1043,-0.0011
1044,-0.0013
1045,-0.0028
1046,-0.005
1047,-0.0038
1048,-0.0044
1049,-0.0009
1050,-0.0017
1051,-0.0031
1052,-0.0022
1053,-0.003
1054,-0.0027
1055,-0.0025
1056,-0.0015
1057,-0.0023
1058,-0.0034
1059,-0.0013
1060,-0.0043
1061,-0.0058
1062,-0.0033
1063,-0.0067
1064,-0.003
1065,-0.0052
1066,-0.0023
1067,-0.0057
1068,-0.0053
1069,-0.0051
1070,0.0001
1071,-0.0039
1072,-0.0032
1073,-0.0055
1074,-0.0034
1075,-0.0008
1076,0.0052
1077,-0.0031
1078,0.0025
1079,-0.0019
1080,-0.006
1081,-0.0012
1082,-0.0059
1083,-0.002
1084,-0.0039
1085,-0.0015
1086,-0.004
1087,-0.0069
1088,-0.0003
1089,-0.0046
1090,-0.0072
1091,-0.0017
1092,-0.006
1093,0.0013
1094,-0.0078
1095,-0.0035
1096,-0.0068
1097,-0.0041
1098,-0.0049
1099,0.0034
1100,-0.0089
