CIB.csv,,jackpearson,3/21/2022 3:50:50 PM,GENESYS 10S,2L6M161001,2.001
nm,A
1020,-0.003
1021,-0.001
1022,-0.0027
1023,-0.0027
1024,-0.0023
1025,-0.0019
1026,-0.0032
1027,-0.0041
1028,-0.0025
1029,-0.0023
1030,-0.0031
1031,-0.0031
1032,-0.0038
1033,-0.0023
1034,-0.0037
1035,-0.0028
1036,-0.0022
1037,-0.0034
1038,-0.0031
1039,-0.0035
1040,-0.0038
1041,-0.0022
1042,-0.0018
1043,-0.0032
1044,-0.0016
1045,-0.003
1046,-0.0024
1047,-0.0021
1048,-0.0039
1049,-0.0043
1050,-0.0037
1051,-0.002
1052,-0.0019
1053,-0.0028
1054,-0.0022
1055,-0.0029
1056,-0.001
1057,-0.0043
1058,-0.0028
1059,-0.0005
1060,-0.0028
1061,-0.0024
1062,-0.008
1063,-0.0025
1064,-0.0056
1065,-0.0074
1066,-0.0038
1067,-0.0059
1068,-0.0009
1069,-0.0042
1070,-0.0022
1071,-0.0054
1072,-0.0007
1073,-0.0047
1074,-0.0064
1075,0.0014
1076,-0.006
1077,-0.0068
1078,-0.0021
1079,-0.0002
1080,-0.0029
1081,-0.005
1082,-0.0031
1083,-0.0017
1084,-0.0015
1085,-0.001
1086,-0.0017
1087,-0.009
1088,-0.0046
1089,-0.0067
1090,-0.0071
1091,-0.0008
1092,-0.0032
1093,-0.0055
1094,0.0026
1095,-0.0082
1096,-0.0086
1097,-0.0032
1098,-0.0019
1099,-0.0126
1100,-0.0038
